Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Albania,2877800,"2020-09-06 00:00:00",10255,0.3600
Albania,2877800,"2020-09-07 00:00:00",10406,0.3600
"Antigua and Barbuda",97928,"2021-02-10 00:00:00",350,0.3600
Argentina,45195777,"2020-07-26 00:00:00",162526,0.3600
Armenia,2963234,"2020-06-03 00:00:00",10524,0.3600
"Dominican Republic",10847904,"2020-07-08 00:00:00",39588,0.3600
Ecuador,17643060,"2020-07-07 00:00:00",63245,0.3600
Ecuador,17643060,"2020-07-08 00:00:00",63245,0.3600
Ecuador,17643060,"2020-07-09 00:00:00",64221,0.3600
"El Salvador",6486201,"2020-08-17 00:00:00",23193,0.3600
"El Salvador",6486201,"2020-08-18 00:00:00",23462,0.3600
"Equatorial Guinea",1402985,"2020-09-07 00:00:00",4985,0.3600
"Equatorial Guinea",1402985,"2020-09-08 00:00:00",4985,0.3600
"Equatorial Guinea",1402985,"2020-09-09 00:00:00",4990,0.3600
"Equatorial Guinea",1402985,"2020-09-10 00:00:00",4990,0.3600
"Equatorial Guinea",1402985,"2020-09-11 00:00:00",4996,0.3600
"Equatorial Guinea",1402985,"2020-09-12 00:00:00",4996,0.3600
"Equatorial Guinea",1402985,"2020-09-13 00:00:00",4996,0.3600
"Equatorial Guinea",1402985,"2020-09-14 00:00:00",5000,0.3600
"Equatorial Guinea",1402985,"2020-09-15 00:00:00",5000,0.3600
"Equatorial Guinea",1402985,"2020-09-16 00:00:00",5000,0.3600
"Equatorial Guinea",1402985,"2020-09-17 00:00:00",5002,0.3600
"Equatorial Guinea",1402985,"2020-09-18 00:00:00",5002,0.3600
"Equatorial Guinea",1402985,"2020-09-19 00:00:00",5002,0.3600
"Equatorial Guinea",1402985,"2020-09-20 00:00:00",5002,0.3600
"Equatorial Guinea",1402985,"2020-09-21 00:00:00",5002,0.3600
"Equatorial Guinea",1402985,"2020-09-22 00:00:00",5018,0.3600
"Equatorial Guinea",1402985,"2020-09-23 00:00:00",5018,0.3600
"Equatorial Guinea",1402985,"2020-09-24 00:00:00",5018,0.3600
"Equatorial Guinea",1402985,"2020-09-25 00:00:00",5018,0.3600
"Equatorial Guinea",1402985,"2020-09-26 00:00:00",5028,0.3600
"Equatorial Guinea",1402985,"2020-09-27 00:00:00",5028,0.3600
"Equatorial Guinea",1402985,"2020-09-28 00:00:00",5028,0.3600
"Equatorial Guinea",1402985,"2020-09-29 00:00:00",5030,0.3600
"Equatorial Guinea",1402985,"2020-09-30 00:00:00",5030,0.3600
"Equatorial Guinea",1402985,"2020-10-01 00:00:00",5045,0.3600
"Equatorial Guinea",1402985,"2020-10-02 00:00:00",5045,0.3600
"Equatorial Guinea",1402985,"2020-10-03 00:00:00",5045,0.3600
"Equatorial Guinea",1402985,"2020-10-04 00:00:00",5045,0.3600
"Equatorial Guinea",1402985,"2020-10-05 00:00:00",5045,0.3600
"Equatorial Guinea",1402985,"2020-10-06 00:00:00",5052,0.3600
"Equatorial Guinea",1402985,"2020-10-07 00:00:00",5052,0.3600
"Equatorial Guinea",1402985,"2020-10-08 00:00:00",5062,0.3600
"Equatorial Guinea",1402985,"2020-10-09 00:00:00",5063,0.3600
"Equatorial Guinea",1402985,"2020-10-10 00:00:00",5063,0.3600
"Equatorial Guinea",1402985,"2020-10-11 00:00:00",5063,0.3600
"Equatorial Guinea",1402985,"2020-10-12 00:00:00",5066,0.3600
"Equatorial Guinea",1402985,"2020-10-13 00:00:00",5066,0.3600
"Equatorial Guinea",1402985,"2020-10-14 00:00:00",5068,0.3600
"Equatorial Guinea",1402985,"2020-10-15 00:00:00",5068,0.3600
"Equatorial Guinea",1402985,"2020-10-16 00:00:00",5068,0.3600
"Equatorial Guinea",1402985,"2020-10-17 00:00:00",5070,0.3600
"Equatorial Guinea",1402985,"2020-10-18 00:00:00",5070,0.3600
"Equatorial Guinea",1402985,"2020-10-19 00:00:00",5070,0.3600
"Equatorial Guinea",1402985,"2020-10-20 00:00:00",5074,0.3600
"Equatorial Guinea",1402985,"2020-10-21 00:00:00",5074,0.3600
"Equatorial Guinea",1402985,"2020-10-22 00:00:00",5074,0.3600
"Equatorial Guinea",1402985,"2020-10-23 00:00:00",5074,0.3600
"Equatorial Guinea",1402985,"2020-10-24 00:00:00",5079,0.3600
"Equatorial Guinea",1402985,"2020-10-25 00:00:00",5079,0.3600
"Equatorial Guinea",1402985,"2020-10-26 00:00:00",5079,0.3600
"Equatorial Guinea",1402985,"2020-10-27 00:00:00",5083,0.3600
"Equatorial Guinea",1402985,"2020-10-28 00:00:00",5083,0.3600
"Equatorial Guinea",1402985,"2020-10-29 00:00:00",5083,0.3600
"Equatorial Guinea",1402985,"2020-10-30 00:00:00",5083,0.3600
"Equatorial Guinea",1402985,"2020-10-31 00:00:00",5088,0.3600
"Equatorial Guinea",1402985,"2020-11-01 00:00:00",5088,0.3600
"Equatorial Guinea",1402985,"2020-11-02 00:00:00",5089,0.3600
"Equatorial Guinea",1402985,"2020-11-03 00:00:00",5089,0.3600
"Equatorial Guinea",1402985,"2020-11-04 00:00:00",5089,0.3600
"Equatorial Guinea",1402985,"2020-11-05 00:00:00",5092,0.3600
"Equatorial Guinea",1402985,"2020-11-06 00:00:00",5092,0.3600
"Equatorial Guinea",1402985,"2020-11-07 00:00:00",5092,0.3600
"Equatorial Guinea",1402985,"2020-11-08 00:00:00",5092,0.3600
"Equatorial Guinea",1402985,"2020-11-09 00:00:00",5092,0.3600
"Equatorial Guinea",1402985,"2020-11-10 00:00:00",5102,0.3600
"Equatorial Guinea",1402985,"2020-11-11 00:00:00",5102,0.3600
"Equatorial Guinea",1402985,"2020-11-12 00:00:00",5104,0.3600
"Equatorial Guinea",1402985,"2020-11-13 00:00:00",5104,0.3600
"Equatorial Guinea",1402985,"2020-11-14 00:00:00",5104,0.3600
"Equatorial Guinea",1402985,"2020-11-15 00:00:00",5104,0.3600
"Equatorial Guinea",1402985,"2020-11-16 00:00:00",5104,0.3600
Estonia,1326539,"2020-10-30 00:00:00",4771,0.3600
Eswatini,1160164,"2020-08-21 00:00:00",4128,0.3600
Eswatini,1160164,"2020-08-22 00:00:00",4189,0.3600
Eswatini,1160164,"2020-08-23 00:00:00",4225,0.3600
Canada,37742157,"2020-09-07 00:00:00",134295,0.3600
Canada,37742157,"2020-09-08 00:00:00",135757,0.3600
Canada,37742157,"2020-09-09 00:00:00",136135,0.3600
Canada,37742157,"2020-09-10 00:00:00",136956,0.3600
Canada,37742157,"2020-09-11 00:00:00",137676,0.3600
"Cape Verde",555988,"2020-07-18 00:00:00",2014,0.3600
Colombia,50882884,"2020-07-17 00:00:00",182140,0.3600
Austria,9006400,"2020-09-12 00:00:00",32696,0.3600
Azerbaijan,10139175,"2020-08-29 00:00:00",36174,0.3600
Azerbaijan,10139175,"2020-08-30 00:00:00",36309,0.3600
Azerbaijan,10139175,"2020-08-31 00:00:00",36435,0.3600
Azerbaijan,10139175,"2020-09-01 00:00:00",36578,0.3600
Azerbaijan,10139175,"2020-09-02 00:00:00",36732,0.3600
Azerbaijan,10139175,"2020-09-03 00:00:00",36899,0.3600
Bahamas,393248,"2020-08-18 00:00:00",1424,0.3600
Bahrain,1701583,"2020-05-14 00:00:00",6198,0.3600
Bangladesh,164689383,"2021-03-26 00:00:00",588132,0.3600
Bangladesh,164689383,"2021-03-27 00:00:00",591806,0.3600
Bangladesh,164689383,"2021-03-28 00:00:00",595714,0.3600
Bangladesh,164689383,"2021-03-29 00:00:00",600895,0.3600
Barbados,287371,"2021-01-14 00:00:00",1036,0.3600
Barbados,287371,"2021-01-15 00:00:00",1036,0.3600
Belarus,9449321,"2020-05-22 00:00:00",34303,0.3600
Belgium,11589616,"2020-04-22 00:00:00",41889,0.3600
Belize,397621,"2020-09-11 00:00:00",1435,0.3600
Austria,9006400,"2020-09-10 00:00:00",31247,0.3500
Austria,9006400,"2020-09-11 00:00:00",31827,0.3500
Azerbaijan,10139175,"2020-08-22 00:00:00",35105,0.3500
Azerbaijan,10139175,"2020-08-23 00:00:00",35274,0.3500
Azerbaijan,10139175,"2020-08-24 00:00:00",35426,0.3500
Azerbaijan,10139175,"2020-08-25 00:00:00",35559,0.3500
Azerbaijan,10139175,"2020-08-26 00:00:00",35707,0.3500
Azerbaijan,10139175,"2020-08-27 00:00:00",35844,0.3500
Azerbaijan,10139175,"2020-08-28 00:00:00",35986,0.3500
Bangladesh,164689383,"2021-03-20 00:00:00",568706,0.3500
Bangladesh,164689383,"2021-03-21 00:00:00",570878,0.3500
Bangladesh,164689383,"2021-03-22 00:00:00",573687,0.3500
Bangladesh,164689383,"2021-03-23 00:00:00",577241,0.3500
Bangladesh,164689383,"2021-03-24 00:00:00",580808,0.3500
Bangladesh,164689383,"2021-03-25 00:00:00",584395,0.3500
Barbados,287371,"2021-01-13 00:00:00",1007,0.3500
Belarus,9449321,"2020-05-21 00:00:00",33371,0.3500
Belgium,11589616,"2020-04-21 00:00:00",40956,0.3500
Comoros,869595,"2021-02-05 00:00:00",3001,0.3500
Comoros,869595,"2021-02-06 00:00:00",3086,0.3500
Comoros,869595,"2021-02-07 00:00:00",3086,0.3500
"Costa Rica",5094114,"2020-07-31 00:00:00",17820,0.3500
Croatia,4105268,"2020-09-17 00:00:00",14279,0.3500
Croatia,4105268,"2020-09-18 00:00:00",14513,0.3500
Cuba,11326616,"2021-02-16 00:00:00",39941,0.3500
Czechia,10708982,"2020-09-14 00:00:00",37222,0.3500
Denmark,5792203,"2020-09-12 00:00:00",19989,0.3500
Denmark,5792203,"2020-09-13 00:00:00",20327,0.3500
Europe,748680069,"2020-07-14 00:00:00",2595303,0.3500
Europe,748680069,"2020-07-15 00:00:00",2609736,0.3500
Europe,748680069,"2020-07-16 00:00:00",2625025,0.3500
Europe,748680069,"2020-07-17 00:00:00",2641227,0.3500
Europe,748680069,"2020-07-18 00:00:00",2654591,0.3500
"European Union",444919060,"2020-08-09 00:00:00",1537654,0.3500
"European Union",444919060,"2020-08-10 00:00:00",1556455,0.3500
"European Union",444919060,"2020-08-11 00:00:00",1567260,0.3500
Finland,5540718,"2020-11-15 00:00:00",19315,0.3500
Finland,5540718,"2020-11-16 00:00:00",19419,0.3500
Finland,5540718,"2020-11-17 00:00:00",19647,0.3500
France,68147687,"2020-08-07 00:00:00",237332,0.3500
France,68147687,"2020-08-08 00:00:00",237402,0.3500
France,68147687,"2020-08-09 00:00:00",237437,0.3500
Gabon,2225728,"2020-08-05 00:00:00",7787,0.3500
Gabon,2225728,"2020-08-06 00:00:00",7787,0.3500
Bolivia,11673029,"2020-07-06 00:00:00",40509,0.3500
"Bosnia and Herzegovina",3280815,"2020-07-30 00:00:00",11444,0.3500
Botswana,2351625,"2020-11-12 00:00:00",8225,0.3500
Botswana,2351625,"2020-11-13 00:00:00",8225,0.3500
Botswana,2351625,"2020-11-14 00:00:00",8225,0.3500
Botswana,2351625,"2020-11-15 00:00:00",8225,0.3500
Brazil,212559409,"2020-06-09 00:00:00",739503,0.3500
Bulgaria,6948445,"2020-10-10 00:00:00",24319,0.3500
Bulgaria,6948445,"2020-10-11 00:00:00",24402,0.3500
Canada,37742157,"2020-08-31 00:00:00",130918,0.3500
Canada,37742157,"2020-09-01 00:00:00",131422,0.3500
Canada,37742157,"2020-09-02 00:00:00",131941,0.3500
Canada,37742157,"2020-09-03 00:00:00",132527,0.3500
Canada,37742157,"2020-09-04 00:00:00",133141,0.3500
Canada,37742157,"2020-09-05 00:00:00",133511,0.3500
Canada,37742157,"2020-09-06 00:00:00",133890,0.3500
"Cape Verde",555988,"2020-07-17 00:00:00",1939,0.3500
Chile,19116209,"2020-05-21 00:00:00",66169,0.3500
Albania,2877800,"2020-09-04 00:00:00",9967,0.3500
Albania,2877800,"2020-09-05 00:00:00",10102,0.3500
Andorra,77265,"2020-03-27 00:00:00",267,0.3500
Argentina,45195777,"2020-07-25 00:00:00",158334,0.3500
"Dominican Republic",10847904,"2020-07-06 00:00:00",38128,0.3500
"Dominican Republic",10847904,"2020-07-07 00:00:00",38430,0.3500
Ecuador,17643060,"2020-07-04 00:00:00",61535,0.3500
Ecuador,17643060,"2020-07-05 00:00:00",61958,0.3500
Ecuador,17643060,"2020-07-06 00:00:00",62380,0.3500
"El Salvador",6486201,"2020-08-15 00:00:00",22619,0.3500
"El Salvador",6486201,"2020-08-16 00:00:00",22912,0.3500
"Equatorial Guinea",1402985,"2020-08-19 00:00:00",4892,0.3500
"Equatorial Guinea",1402985,"2020-08-20 00:00:00",4892,0.3500
"Equatorial Guinea",1402985,"2020-08-21 00:00:00",4926,0.3500
"Equatorial Guinea",1402985,"2020-08-22 00:00:00",4926,0.3500
"Equatorial Guinea",1402985,"2020-08-23 00:00:00",4926,0.3500
"Equatorial Guinea",1402985,"2020-08-24 00:00:00",4926,0.3500
"Equatorial Guinea",1402985,"2020-08-25 00:00:00",4926,0.3500
"Equatorial Guinea",1402985,"2020-08-26 00:00:00",4928,0.3500
"Equatorial Guinea",1402985,"2020-08-27 00:00:00",4928,0.3500
"Equatorial Guinea",1402985,"2020-08-28 00:00:00",4941,0.3500
"Equatorial Guinea",1402985,"2020-08-29 00:00:00",4941,0.3500
"Equatorial Guinea",1402985,"2020-08-30 00:00:00",4941,0.3500
"Equatorial Guinea",1402985,"2020-08-31 00:00:00",4941,0.3500
"Equatorial Guinea",1402985,"2020-09-01 00:00:00",4965,0.3500
"Equatorial Guinea",1402985,"2020-09-02 00:00:00",4965,0.3500
"Equatorial Guinea",1402985,"2020-09-03 00:00:00",4965,0.3500
"Equatorial Guinea",1402985,"2020-09-04 00:00:00",4972,0.3500
"Equatorial Guinea",1402985,"2020-09-05 00:00:00",4972,0.3500
"Equatorial Guinea",1402985,"2020-09-06 00:00:00",4972,0.3500
Estonia,1326539,"2020-10-28 00:00:00",4590,0.3500
Estonia,1326539,"2020-10-29 00:00:00",4671,0.3500
Eswatini,1160164,"2020-08-19 00:00:00",4058,0.3500
Eswatini,1160164,"2020-08-20 00:00:00",4110,0.3500
Zambia,18383956,"2021-02-08 00:00:00",63573,0.3500
Zambia,18383956,"2021-02-09 00:00:00",64610,0.3500
"United Kingdom",67886004,"2020-05-19 00:00:00",236867,0.3500
"United Kingdom",67886004,"2020-05-20 00:00:00",239579,0.3500
"United States",331002647,"2020-05-02 00:00:00",1143296,0.3500
"United States",331002647,"2020-05-03 00:00:00",1167593,0.3500
Venezuela,28435943,"2020-11-18 00:00:00",98350,0.3500
Venezuela,28435943,"2020-11-19 00:00:00",98665,0.3500
Venezuela,28435943,"2020-11-20 00:00:00",99017,0.3500
Venezuela,28435943,"2020-11-21 00:00:00",99435,0.3500
Venezuela,28435943,"2020-11-22 00:00:00",99835,0.3500
Venezuela,28435943,"2020-11-23 00:00:00",100143,0.3500
Venezuela,28435943,"2020-11-24 00:00:00",100498,0.3500
Venezuela,28435943,"2020-11-25 00:00:00",100817,0.3500
Paraguay,7132530,"2020-09-09 00:00:00",25026,0.3500
Peru,32971846,"2020-05-23 00:00:00",115754,0.3500
Philippines,109581085,"2020-10-30 00:00:00",378933,0.3500
Philippines,109581085,"2020-10-31 00:00:00",380729,0.3500
Philippines,109581085,"2020-11-01 00:00:00",383113,0.3500
Philippines,109581085,"2020-11-02 00:00:00",385400,0.3500
Philippines,109581085,"2020-11-03 00:00:00",387161,0.3500
Philippines,109581085,"2020-11-04 00:00:00",388137,0.3500
Portugal,10196707,"2020-06-09 00:00:00",35306,0.3500
Portugal,10196707,"2020-06-10 00:00:00",35600,0.3500
Portugal,10196707,"2020-06-11 00:00:00",35910,0.3500
Portugal,10196707,"2020-06-12 00:00:00",36180,0.3500
Romania,19237682,"2020-08-13 00:00:00",66631,0.3500
Romania,19237682,"2020-08-14 00:00:00",68046,0.3500
Russia,145934460,"2020-06-12 00:00:00",510761,0.3500
"Trinidad and Tobago",1399491,"2020-10-06 00:00:00",4846,0.3500
"Trinidad and Tobago",1399491,"2020-10-07 00:00:00",4887,0.3500
"Trinidad and Tobago",1399491,"2020-10-08 00:00:00",4963,0.3500
Turkey,84339067,"2020-09-13 00:00:00",291162,0.3500
Turkey,84339067,"2020-09-14 00:00:00",292878,0.3500
Turkey,84339067,"2020-09-15 00:00:00",294620,0.3500
Turkey,84339067,"2020-09-16 00:00:00",296391,0.3500
Turkey,84339067,"2020-09-17 00:00:00",298039,0.3500
Ukraine,43733759,"2020-09-11 00:00:00",152373,0.3500
"United Arab Emirates",9890400,"2020-05-31 00:00:00",34557,0.3500
Singapore,5850343,"2020-05-06 00:00:00",20198,0.3500
"South Africa",59308690,"2020-07-06 00:00:00",205721,0.3500
"South America",430759772,"2020-06-15 00:00:00",1492815,0.3500
"San Marino",33938,"2020-03-18 00:00:00",119,0.3500
"San Marino",33938,"2020-03-19 00:00:00",119,0.3500
"Saudi Arabia",34813867,"2020-06-13 00:00:00",123308,0.3500
Serbia,6804596,"2020-07-26 00:00:00",23730,0.3500
Serbia,6804596,"2020-07-27 00:00:00",24141,0.3500
Spain,46754783,"2020-04-11 00:00:00",163027,0.3500
"Sri Lanka",21413250,"2021-02-12 00:00:00",74056,0.3500
"Sri Lanka",21413250,"2021-02-13 00:00:00",74852,0.3500
"Sri Lanka",21413250,"2021-02-14 00:00:00",75654,0.3500
Suriname,586634,"2020-08-05 00:00:00",2050,0.3500
Sweden,10099270,"2020-05-25 00:00:00",34871,0.3500
Sweden,10099270,"2020-05-26 00:00:00",35617,0.3500
Switzerland,8654618,"2020-05-03 00:00:00",29905,0.3500
Switzerland,8654618,"2020-05-04 00:00:00",29981,0.3500
Switzerland,8654618,"2020-05-05 00:00:00",30009,0.3500
Switzerland,8654618,"2020-05-06 00:00:00",30060,0.3500
Switzerland,8654618,"2020-05-07 00:00:00",30126,0.3500
Switzerland,8654618,"2020-05-08 00:00:00",30207,0.3500
Switzerland,8654618,"2020-05-09 00:00:00",30251,0.3500
Switzerland,8654618,"2020-05-10 00:00:00",30305,0.3500
Switzerland,8654618,"2020-05-11 00:00:00",30344,0.3500
Switzerland,8654618,"2020-05-12 00:00:00",30380,0.3500
Switzerland,8654618,"2020-05-13 00:00:00",30413,0.3500
Switzerland,8654618,"2020-05-14 00:00:00",30463,0.3500
Switzerland,8654618,"2020-05-15 00:00:00",30514,0.3500
Switzerland,8654618,"2020-05-16 00:00:00",30572,0.3500
Switzerland,8654618,"2020-05-17 00:00:00",30587,0.3500
Switzerland,8654618,"2020-05-18 00:00:00",30597,0.3500
Switzerland,8654618,"2020-05-19 00:00:00",30618,0.3500
Switzerland,8654618,"2020-05-20 00:00:00",30658,0.3500
Switzerland,8654618,"2020-05-21 00:00:00",30694,0.3500
Switzerland,8654618,"2020-05-22 00:00:00",30707,0.3500
Germany,83783945,"2020-09-29 00:00:00",290471,0.3500
Germany,83783945,"2020-09-30 00:00:00",292913,0.3500
Germany,83783945,"2020-10-01 00:00:00",295539,0.3500
Guatemala,17915567,"2020-08-15 00:00:00",62313,0.3500
Guatemala,17915567,"2020-08-16 00:00:00",62562,0.3500
Guatemala,17915567,"2020-08-17 00:00:00",62944,0.3500
Guyana,786559,"2020-09-26 00:00:00",2725,0.3500
Guyana,786559,"2020-09-27 00:00:00",2772,0.3500
Guyana,786559,"2020-09-28 00:00:00",2787,0.3500
Honduras,9904608,"2020-07-20 00:00:00",34611,0.3500
"North America",592072204,"2020-06-01 00:00:00",2054398,0.3500
"North America",592072204,"2020-06-02 00:00:00",2082039,0.3500
"North Macedonia",2083380,"2020-07-07 00:00:00",7244,0.3500
Norway,5421242,"2020-10-28 00:00:00",19069,0.3500
Pakistan,220892331,"2021-04-19 00:00:00",766882,0.3500
Pakistan,220892331,"2021-04-20 00:00:00",772381,0.3500
Pakistan,220892331,"2021-04-21 00:00:00",778238,0.3500
Pakistan,220892331,"2021-04-22 00:00:00",784108,0.3500
Pakistan,220892331,"2021-04-23 00:00:00",784108,0.3500
Palestine,5101416,"2020-08-19 00:00:00",17606,0.3500
Palestine,5101416,"2020-08-20 00:00:00",17989,0.3500
Panama,4314768,"2020-06-04 00:00:00",15044,0.3500
Jamaica,2961161,"2020-11-21 00:00:00",10240,0.3500
Jamaica,2961161,"2020-11-22 00:00:00",10284,0.3500
Jamaica,2961161,"2020-11-23 00:00:00",10343,0.3500
Jamaica,2961161,"2020-11-24 00:00:00",10422,0.3500
Jamaica,2961161,"2020-11-25 00:00:00",10488,0.3500
Japan,126476458,"2021-03-05 00:00:00",437222,0.3500
Japan,126476458,"2021-03-06 00:00:00",437634,0.3500
Japan,126476458,"2021-03-07 00:00:00",439356,0.3500
Japan,126476458,"2021-03-08 00:00:00",439977,0.3500
Japan,126476458,"2021-03-09 00:00:00",441152,0.3500
Japan,126476458,"2021-03-10 00:00:00",442411,0.3500
Japan,126476458,"2021-03-11 00:00:00",443714,0.3500
Japan,126476458,"2021-03-12 00:00:00",444977,0.3500
Japan,126476458,"2021-03-13 00:00:00",446312,0.3500
Japan,126476458,"2021-03-14 00:00:00",447287,0.3500
Japan,126476458,"2021-03-15 00:00:00",448000,0.3500
Jordan,10203140,"2020-10-17 00:00:00",36053,0.3500
Kazakhstan,18776707,"2020-07-15 00:00:00",65188,0.3500
Kosovo,1932774,"2020-07-24 00:00:00",6680,0.3500
Kuwait,4270563,"2020-05-17 00:00:00",14850,0.3500
Lebanon,6825442,"2020-09-12 00:00:00",23669,0.3500
Lesotho,2142252,"2021-01-21 00:00:00",7504,0.3500
Lesotho,2142252,"2021-01-22 00:00:00",7555,0.3500
Libya,6871287,"2020-09-15 00:00:00",24144,0.3500
Liechtenstein,38137,"2020-10-08 00:00:00",135,0.3500
Lithuania,2722291,"2020-10-24 00:00:00",9586,0.3500
Luxembourg,625976,"2020-03-31 00:00:00",2178,0.3500
Montenegro,628062,"2020-07-19 00:00:00",2188,0.3500
Montenegro,628062,"2020-07-20 00:00:00",2188,0.3500
Morocco,36910558,"2020-10-02 00:00:00",128565,0.3500
Namibia,2540916,"2020-09-07 00:00:00",8810,0.3500
Namibia,2540916,"2020-09-08 00:00:00",8928,0.3500
Nepal,29136808,"2020-10-09 00:00:00",100676,0.3500
Netherlands,17134873,"2020-08-09 00:00:00",59360,0.3500
Netherlands,17134873,"2020-08-10 00:00:00",60058,0.3500
Netherlands,17134873,"2020-08-11 00:00:00",60391,0.3500
Hungary,9660350,"2020-10-08 00:00:00",34046,0.3500
India,1380004385,"2020-09-13 00:00:00",4846427,0.3500
Indonesia,273523621,"2021-01-21 00:00:00",951651,0.3500
Indonesia,273523621,"2021-01-22 00:00:00",965283,0.3500
Iran,83992953,"2020-07-26 00:00:00",291172,0.3500
Iran,83992953,"2020-07-27 00:00:00",293606,0.3500
Iran,83992953,"2020-07-28 00:00:00",296273,0.3500
Iraq,40222503,"2020-08-06 00:00:00",140603,0.3500
Israel,8655541,"2020-07-05 00:00:00",30147,0.3500
Italy,60461828,"2020-05-02 00:00:00",209328,0.3500
Italy,60461828,"2020-05-03 00:00:00",210717,0.3500
Italy,60461828,"2020-05-04 00:00:00",211938,0.3500
Italy,60461828,"2020-05-05 00:00:00",213013,0.3500
Italy,60461828,"2020-05-06 00:00:00",214457,0.3500
Malaysia,32365998,"2020-12-31 00:00:00",113010,0.3500
Maldives,540542,"2020-06-04 00:00:00",1872,0.3500
Maldives,540542,"2020-06-05 00:00:00",1883,0.3500
Maldives,540542,"2020-06-06 00:00:00",1901,0.3500
Maldives,540542,"2020-06-07 00:00:00",1903,0.3500
Maldives,540542,"2020-06-08 00:00:00",1916,0.3500
Malta,441539,"2020-08-21 00:00:00",1546,0.3500
Mauritania,4649660,"2021-01-18 00:00:00",16081,0.3500
Mauritania,4649660,"2021-01-19 00:00:00",16147,0.3500
Mauritania,4649660,"2021-01-20 00:00:00",16212,0.3500
Mauritania,4649660,"2021-01-21 00:00:00",16266,0.3500
Mauritania,4649660,"2021-01-22 00:00:00",16322,0.3500
Mauritania,4649660,"2021-01-23 00:00:00",16357,0.3500
Mauritania,4649660,"2021-01-24 00:00:00",16397,0.3500
Mauritania,4649660,"2021-01-25 00:00:00",16421,0.3500
Mauritania,4649660,"2021-01-26 00:00:00",16460,0.3500
Mauritania,4649660,"2021-01-27 00:00:00",16506,0.3500
Mexico,128932753,"2020-08-04 00:00:00",449961,0.3500
Mexico,128932753,"2020-08-05 00:00:00",456100,0.3500
Moldova,4033963,"2020-06-20 00:00:00",13953,0.3500
Moldova,4033963,"2020-06-21 00:00:00",14200,0.3500
Monaco,39244,"2020-08-11 00:00:00",138,0.3500
Malaysia,32365998,"2020-12-29 00:00:00",108615,0.3400
Malaysia,32365998,"2020-12-30 00:00:00",110485,0.3400
Maldives,540542,"2020-06-01 00:00:00",1829,0.3400
Maldives,540542,"2020-06-02 00:00:00",1841,0.3400
Maldives,540542,"2020-06-03 00:00:00",1850,0.3400
Malta,441539,"2020-08-20 00:00:00",1510,0.3400
Mauritania,4649660,"2021-01-11 00:00:00",15611,0.3400
Mauritania,4649660,"2021-01-12 00:00:00",15707,0.3400
Mauritania,4649660,"2021-01-13 00:00:00",15794,0.3400
Mauritania,4649660,"2021-01-14 00:00:00",15893,0.3400
